win,uri,r_box,xp,tim,sp
0,1729221,3,-1.356420509,-1.008512366,0.810930216
0,1729221,2,-0.455988171,0.719545336,1.945910149
0,1729221,4,0.860028323,1.313019461,1.945910149
0,1729221,1,0.998556375,-0.243935213,2.833213344
0,1729221,5,0.756132284,-1.219920461,1.704748092
1,1729223,5,1.147867195,0.542066926,1.609437912
0,1729223,2,0.67014212,0.293492133,1.791759469
0,1729223,3,-1.161137336,-0.722682605,2.197224577
0,1729223,4,0.471090005,1.017477157,1.011600912
0,1729223,1,-1.280568605,0.535651578,1.178654996
0,1729223,6,0.152606621,-1.666005189,1.945910149
1,1729225,4,-0.660259843,-0.233947244,1.32175584
0,1729225,1,0.037729134,-0.031570423,1.504077397
0,1729225,3,-0.67912441,-1.156055859,1.504077397
0,1729225,2,1.943050396,1.872426669,1.704748092
0,1729225,6,-0.075458268,-0.235197372,1.609437912
0,1729225,5,-0.565937008,-0.21565577,1.609437912
1,1729227,6,1.868653573,-1.020983937,1.504077397
0,1729227,2,-0.425111042,1.513826876,1.609437912
0,1729227,1,-0.296660224,0.276010328,1.386294361
0,1729227,5,-1.067365134,0.606248164,1.465567542
0,1729227,4,0.180442816,-0.315563161,1.504077397
0,1729227,3,-0.25995999,-1.059538269,1.704748092
1,1729231,4,-0.092131231,1.666400823,1.252762968
0,1729231,6,-0.706339438,-0.813376427,1.098612289
0,1729231,3,-1.228416413,-0.804091554,1.704748092
0,1729231,2,1.305192439,-0.074111234,1.791759469
0,1729231,5,1.074864362,0.686812603,1.609437912
0,1729231,1,-0.353169719,-0.661634212,2.079441542
1,1729341,5,1.040368806,1.165250867,1.386294361
0,1729341,3,-1.078200399,-1.004303168,2.079441542
0,1729341,4,1.380853143,0.726033609,1.011600912
0,1729341,2,-0.283736947,0.656600745,1.504077397
0,1729341,1,-0.208073761,-0.279859401,1.504077397
0,1729341,6,-0.851210842,-1.263722652,2.397895273
1,1729345,1,-1.047586321,0.739258336,0.916290732
1,1729345,6,0.217423576,0.483443442,1.178654996
0,1729345,5,1.166180999,0.035575797,1.609437912
0,1729345,4,0.138360457,0.764364803,2.197224577
0,1729345,2,-1.324307236,-1.902589742,2.397895273
0,1729345,3,0.849928524,-0.120052636,1.791759469
1,1729351,1,-0.438837342,0.293262295,0.810930216
0,1729351,5,-0.296511718,1.335988385,1.098612289
0,1729351,3,-1.114884059,-1.530310157,2.397895273
0,1729351,4,1.518139995,0.27433774,2.397895273
0,1729351,6,0.913256091,0.380085475,2.079441542
0,1729351,2,-0.581162967,-0.753363738,1.791759469
1,1729288,2,-1.476477647,0.392983161,0.916290732
0,1729288,4,-0.548153378,0.092725971,1.252762968
0,1729288,1,0.353647341,-1.827030748,1.609437912
0,1729288,6,0.433217992,-0.266371415,2.397895273
0,1729288,3,1.467636464,0.543430884,1.945910149
0,1729288,5,-0.229870771,1.064262147,1.791759469
1,1729291,4,-1.097619641,0.979623879,1.011600912
0,1729291,6,0.594543972,1.027493372,0.810930216
0,1729291,1,1.440625779,0.270599289,1.945910149
0,1729291,3,-0.914683034,-1.305133679,2.197224577
0,1729291,5,-0.525942745,0.11994195,1.945910149
0,1729291,2,0.503075669,-1.09252481,2.397895273
1,1729293,3,-0.632018719,-1.303706595,2.564949357
0,1729293,6,0.064491706,0.813172027,1.178654996
0,1729293,1,1.973446204,1.451164931,1.386294361
0,1729293,5,-0.632018719,-0.708019518,1.386294361
0,1729293,4,-0.42564526,-0.129693201,1.504077397
0,1729293,2,-0.348255212,-0.122917645,1.791759469
1,1729294,4,-0.667848943,-0.51206912,2.197224577
0,1729294,1,1.450186275,1.927163119,0.810930216
0,1729294,6,-0.524738455,0.102226772,1.386294361
0,1729294,3,-0.782337333,-0.818105991,1.252762968
0,1729294,2,-0.58198265,-0.572799177,2.397895273
0,1729294,5,1.106721105,-0.126415603,2.197224577
1,1729233,2,0.893148928,0.747710937,1.252762968
0,1729233,1,1.421118737,-0.368666319,0.810930216
0,1729233,4,-0.611565029,-0.961326216,2.197224577
0,1729233,6,0.180389685,1.459762044,2.397895273
0,1729233,3,-0.981143896,-1.096377743,2.197224577
0,1729233,5,-0.901948424,0.218897297,1.791759469
1,1729234,1,-0.937444548,-1.29005673,1.609437912
0,1729234,3,-0.915643512,-0.735468216,1.504077397
0,1729234,2,0.414219684,0.311859259,1.609437912
0,1729234,6,0.87204144,1.630773615,1.252762968
0,1729234,5,-0.76303626,-0.090322331,1.609437912
0,1729234,4,1.329863197,0.173214404,2.197224577
1,1728860,6,1.802980468,1.827525847,1.011600912
0,1728860,1,-0.382231859,0.290882529,2.397895273
0,1728860,4,-0.165874203,-0.371709743,1.504077397
0,1728860,2,-0.858218703,-0.650044437,1.609437912
0,1728860,5,0.418291469,-0.093637358,2.397895273
0,1728860,3,-0.814947172,-1.003016838,1.178654996
1,1728862,3,-0.726377145,0.173873424,0.647103242
0,1728862,2,-0.480526419,0.085574603,1.252762968
0,1728862,5,-0.592276749,0.207045359,1.704748092
0,1728862,4,1.754480182,-0.398521816,2.397895273
0,1728862,6,-0.614626815,-1.576459048,2.197224577
0,1728862,1,0.659326947,1.508487478,2.397895273
1,1728864,6,1.31185486,1.413332324,1.386294361
0,1728864,1,-0.777395472,-0.418468275,0.587786665
0,1728864,3,0.874569906,0.581629252,2.397895273
0,1728864,4,-0.631633821,-0.880501542,1.945910149
0,1728864,2,0.388697736,0.509791457,1.945910149
0,1728864,5,-1.166093209,-1.205783216,2.397895273
1,1728868,4,0.628109502,0.851079623,1.704748092
0,1728868,1,0.518342793,0.266761119,1.32175584
0,1728868,3,-0.908624425,0.07351532,1.386294361
0,1728868,6,-1.56722468,-1.972989161,1.871802177
0,1728868,2,0.957409629,0.412450998,2.140066163
0,1728868,5,0.371987181,0.369182101,1.178654996
1,1729077,5,-0.235805557,-0.065161809,1.791759469
0,1729077,4,-0.719356194,-1.227532287,1.609437912
0,1729077,1,-0.647719063,0.598085316,2.079441542
0,1729077,6,0.462656473,0.617813599,2.397895273
0,1729077,3,1.823761969,1.210270021,1.178654996
0,1729077,2,-0.683537628,-1.133474839,1.011600912
1,1729081,4,1.620968159,1.794360604,0.693147181
0,1729081,5,-0.10755239,0.138302655,1.386294361
0,1729081,3,0.699090533,0.188523464,2.197224577
0,1729081,6,-0.338021796,-0.331210909,1.791759469
0,1729081,1,-0.914195312,-0.811639464,2.397895273
0,1729081,2,-0.960289194,-0.978336351,1.791759469
1,1729083,4,1.239297209,0.197332888,1.945910149
0,1729083,1,-0.814395309,0.615287808,1.704748092
0,1729083,2,-1.062254751,0.589122334,1.178654996
0,1729083,6,-0.106225475,0.419341878,0.693147181
0,1729083,5,-0.460310392,0.185220474,2.708050201
0,1729083,3,1.203888718,-2.006305382,3.044522438
1,1729115,1,1.851316887,1.095175504,1.098612289
0,1729115,6,-0.7863453,0.525870155,1.609437912
0,1729115,2,-0.154792382,-0.809610257,1.704748092
0,1729115,3,0.32815985,1.031142286,1.945910149
0,1729115,5,-0.451993755,-0.689144762,1.386294361
0,1729115,4,-0.7863453,-1.153432925,1.704748092
1,1729120,3,-0.281777273,1.130100067,0.916290732
0,1729120,2,0.729135006,1.250393921,1.504077397
0,1729120,4,-0.543220104,-0.732192982,1.791759469
0,1729120,1,-0.159770619,-0.152867487,1.704748092
0,1729120,5,1.548322543,-0.256924979,1.945910149
0,1729120,6,-1.292689553,-1.23850854,1.945910149
1,1729125,3,-0.526753839,-0.099818171,1.704748092
0,1729125,2,-1.139508304,-1.384256743,1.945910149
0,1729125,1,0.569754152,1.666773514,0.867100488
0,1729125,5,1.505010968,0.359343413,2.197224577
0,1729125,6,-0.817005954,-0.171765794,1.098612289
0,1729125,4,0.408502977,-0.370276219,2.397895273
1,1729104,6,0.244519538,0.312540994,1.945910149
0,1729104,3,1.409583222,-1.71782113,2.708050201
0,1729104,4,-0.704791611,0.31056691,1.504077397
0,1729104,2,0.76232562,1.047379307,1.178654996
0,1729104,5,-1.308898706,0.638822722,1.178654996
0,1729104,1,-0.402738063,-0.591488803,1.504077397
1,1729110,5,-0.229429957,-0.268792604,1.011600912
0,1729110,1,-0.182766237,-1.154844923,2.397895273
0,1729110,4,-0.579407857,-1.101618283,1.609437912
0,1729110,3,2.010428605,1.244715957,2.397895273
0,1729110,6,-0.602739717,0.715476074,1.252762968
0,1729110,2,-0.416084837,0.565063779,1.386294361
1,1729112,4,-0.209015101,-0.335344588,0.916290732
0,1729112,2,-0.144702762,-0.969421364,1.945910149
0,1729112,3,-0.787826151,-0.559695901,1.609437912
0,1729112,5,-0.723513812,-0.48532108,1.609437912
0,1729112,6,-0.080390424,0.609988706,1.945910149
0,1729112,1,1.945448251,1.739794227,1.704748092
1,1729143,6,1.638198304,1.230113487,1.098612289
0,1729143,1,0.02854004,0.854491377,1.504077397
0,1729143,4,-1.101645549,-1.568693939,1.252762968
0,1729143,5,-0.930405309,-0.514696356,2.079441542
0,1729143,3,0.473764666,-0.125008939,2.197224577
0,1729143,2,-0.108452153,0.12379437,1.504077397
1,1729042,6,-0.031981183,0.96639481,1.945910149
0,1729042,1,1.157718832,-0.363901571,1.011600912
0,1729042,2,-1.682210236,-0.954898113,1.386294361
0,1729042,5,0.658812374,1.522775959,1.609437912
0,1729042,3,0.390170435,-0.680305079,2.197224577
0,1729042,4,-0.492510221,-0.490066006,1.945910149
1,1728913,6,-1.406828585,0.212515573,0.810930216
0,1728913,3,0.814479707,0.949088103,0.916290732
0,1728913,1,0.444261658,0.958917399,1.386294361
0,1728913,2,0,-1.223064657,2.833213344
0,1728913,5,-0.962566926,-1.234840529,2.833213344
0,1728913,4,1.110654146,0.337384111,2.708050201
1,1729089,1,0.047543641,-1.054511593,1.098612289
0,1729089,5,-1.045960109,-0.490868863,2.197224577
0,1729089,4,-0.998416468,-0.301335948,1.386294361
0,1729089,6,0.522980055,1.774357664,2.197224577
0,1729089,2,1.616483805,0.486338616,1.945910149
0,1729089,3,-0.142630924,-0.413979876,1.178654996
1,1729095,3,-0.476731295,-0.047277197,1.098612289
0,1729095,1,-0.127128345,-1.614865959,1.609437912
0,1729095,2,-0.985244676,-0.338048343,1.178654996
0,1729095,6,-0.381385036,1.310664077,1.252762968
0,1729095,5,1.906925178,0.744846055,2.708050201
0,1729095,4,0.063564173,-0.055318632,2.708050201
1,1728671,3,-0.76793454,0.168335355,0.916290732
0,1728671,1,-0.967302161,-0.648071321,1.011600912
0,1728671,4,1.735236701,0.284671032,2.833213344
0,1728671,2,-0.546414961,0.483792414,1.504077397
0,1728671,6,0.184599649,1.303892504,1.704748092
0,1728671,5,0.361815312,-1.592619984,2.833213344
1,1728674,2,-0.490315986,-0.195406159,1.609437912
0,1728674,4,-1.196371005,-0.905334778,1.609437912
0,1728674,1,1.792595244,1.108530753,0.867100488
0,1728674,3,0.050992863,0.711576581,1.609437912
0,1728674,5,0.145133532,-1.396085559,2.397895273
0,1728674,6,-0.302034647,0.676719161,1.791759469
1,1728676,6,-0.28383789,0.578624915,0.647103242
0,1728676,3,-1.321620174,-1.176936663,1.871802177
0,1728676,2,0.541065977,1.121002816,1.791759469
0,1728676,1,0.408016966,0.327781954,1.178654996
0,1728676,5,-0.789424131,-1.306789912,2.833213344
0,1728676,4,1.445799251,0.456316889,2.708050201
1,1728678,5,-1.132685103,-1.0639744,1.504077397
0,1728678,4,0.92807102,-0.02776832,1.791759469
0,1728678,6,-0.650380478,1.668063974,0.741937345
0,1728678,3,1.01576277,0.200288744,2.079441542
0,1728678,1,0.75268752,0.22123288,2.079441542
0,1728678,2,-0.913455728,-0.997842878,1.791759469
1,1728681,2,-1.113892847,0.08004695,1.098612289
0,1728681,5,-0.14684761,0.775090018,2.197224577
0,1728681,3,1.550854028,-0.666902079,2.014903021
0,1728681,1,-0.318766763,0.829352819,0.693147181
0,1728681,6,0.798707733,0.662210223,2.397895273
0,1728681,4,-0.770054541,-1.679797931,2.197224577
1,1728739,1,-0.935339429,1.182800927,1.609437912
0,1728739,3,1.535368497,1.215746557,1.386294361
0,1728739,6,-0.123535396,-0.634942305,2.564949357
0,1728739,5,-0.441197844,-0.823382369,2.564949357
0,1728739,4,0.864747774,-1.017752964,2.197224577
0,1728739,2,-0.900043602,0.077530154,0.548121409
1,1728741,2,-0.642780132,0.872798667,0.916290732
0,1728741,6,-0.31030765,1.240011568,0.916290732
0,1728741,1,1.983752477,0.346045919,1.945910149
0,1728741,5,-0.011082416,-0.459584515,2.197224577
0,1728741,3,-0.642780132,-1.430382003,2.197224577
0,1728741,4,-0.376802146,-0.568889637,2.397895273
1,1728683,3,-1.677799277,-0.80376103,2.079441542
0,1728683,1,0.983537507,0.747696825,1.791759469
0,1728683,2,0.771401966,-0.592373454,1.945910149
0,1728683,4,-0.327845836,0.815462256,0.963174318
0,1728683,6,-0.366415934,-1.259327772,1.871802177
0,1728683,5,0.617121573,1.092303175,1.178654996
1,1728686,1,-0.136170321,1.328521636,2.197224577
0,1728686,6,0.01237912,-0.49618747,1.504077397
0,1728686,4,-0.136170321,-0.488098399,1.945910149
0,1728686,5,0.309478002,0.208847733,1.791759469
0,1728686,2,-1.584527369,-1.406590456,0.916290732
0,1728686,3,1.535010889,0.853506957,1.504077397
1,1728692,2,-1.560629129,-1.230007423,1.386294361
0,1728692,6,-0.87449046,0.53113275,1.252762968
0,1728692,1,0.336342485,0.626916877,1.871802177
0,1728692,3,0.417064681,-1.296270227,2.564949357
0,1728692,5,1.062842252,0.371372497,1.945910149
0,1728692,4,0.618870172,0.996855525,1.011600912
1,1728938,2,0.724594857,1.158250884,1.178654996
0,1728938,6,1.019345308,0.905307609,1.504077397
0,1728938,5,0.945657695,-1.237105864,1.704748092
0,1728938,1,-0.60178217,0.520903451,1.945910149
0,1728938,4,-1.043907845,-0.419298896,1.32175584
0,1728938,3,-1.043907845,-0.928057184,1.791759469
1,1728874,4,-0.62337749,0.683508387,1.704748092
0,1728874,6,-0.522967693,0.110276032,0.916290732
0,1728874,5,2.012379681,0.875664709,1.609437912
0,1728874,2,-0.146430954,-0.714296755,1.791759469
0,1728874,3,-0.297045649,0.702993362,1.504077397
0,1728874,1,-0.422557896,-1.658145735,2.197224577
1,1728877,5,0.146792786,1.585479374,0.693147181
0,1728877,3,1.861950607,0.753022415,1.32175584
0,1728877,6,-0.733963932,-0.540655503,2.079441542
0,1728877,2,-0.455830232,-0.873488046,1.945910149
0,1728877,4,-0.873030782,-0.929460395,1.945910149
0,1728877,1,0.054081553,0.005102155,2.197224577
1,1728879,1,0.507992147,-1.088067686,1.386294361
0,1728879,2,-0.199568344,0.749679532,1.504077397
0,1728879,3,0.589633743,0.747946883,0.916290732
0,1728879,4,1.106697178,1.013115597,1.945910149
0,1728879,6,-0.253996074,-0.138510645,1.791759469
0,1728879,5,-1.750758651,-1.28416368,2.197224577
1,1728881,1,1.788978191,-0.115804152,1.011600912
0,1728881,2,-0.947106101,-0.847895219,1.386294361
0,1728881,5,0,1.566728223,1.504077397
0,1728881,3,-0.736638079,0.858997223,1.945910149
0,1728881,4,-0.473553051,-0.674491265,1.945910149
0,1728881,6,0.368319039,-0.787534809,1.945910149
1,1728883,1,-1.31604256,-0.887266274,0.916290732
0,1728883,5,-0.460154741,-0.717872762,1.504077397
0,1728883,3,1.638150878,-0.340328634,2.397895273
0,1728883,6,-0.128843328,-0.177507099,1.252762968
0,1728883,4,-0.26688975,1.866650092,1.791759469
0,1728883,2,0.5337795,0.256324678,2.079441542
1,1728640,5,-0.08032299,0.94440979,0.587786665
0,1728640,3,-0.08032299,-0.60948642,1.791759469
0,1728640,6,0.401614952,0.346692498,2.197224577
0,1728640,1,-0.149171268,1.289065203,1.386294361
0,1728640,4,-1.594985097,-0.904905083,2.197224577
0,1728640,2,1.503187393,-1.065775988,3.526360525
1,1728918,4,-0.441246037,-0.923609622,1.178654996
0,1728918,2,-0.675535967,-0.366033584,1.945910149
0,1728918,1,1.011351535,0.324279105,2.079441542
0,1728918,3,-0.909825898,-1.19377391,1.791759469
0,1728918,6,1.50336039,1.355044159,1.504077397
0,1728918,5,-0.488104023,0.804093853,1.252762968
1,1728925,6,0.107472359,0.40818786,1.252762968
0,1728925,5,0.179120599,0.620222446,0.916290732
0,1728925,4,-1.074723593,-0.264722515,2.197224577
0,1728925,3,1.289668311,1.414384367,1.791759469
0,1728925,1,-1.253844192,-1.144472888,1.609437912
0,1728925,2,0.752306515,-1.033599269,2.397895273
1,1729005,4,-0.778719291,-0.717102107,1.791759469
0,1729005,1,-0.620335707,0.02085481,1.504077397
0,1729005,3,0.38276033,1.270335121,1.252762968
0,1729005,6,-0.567541179,0.965348989,0.810930216
0,1729005,5,1.86100712,-0.155411151,2.197224577
0,1729005,2,-0.277171273,-1.384025661,2.197224577
1,1729009,1,0.675837818,0.240558798,1.386294361
0,1729009,4,-0.883787916,1.174546755,1.011600912
0,1729009,2,-1.455650686,-0.893727498,1.609437912
0,1729009,5,1.247700588,0.854967352,1.504077397
0,1729009,3,0.207950098,-1.424952872,2.197224577
0,1729009,6,0.207950098,0.048607465,1.871802177
1,1728239,1,-0.598388768,0.692045927,0.741937345
0,1728239,3,1.846093007,-1.65529467,3.044522438
0,1728239,2,-0.90394899,-0.727044959,2.397895273
0,1728239,6,0.241901842,0.541404128,1.791759469
0,1728239,4,-0.598388768,0.187543274,1.609437912
0,1728239,5,0.012731676,0.9613463,1.252762968
1,1728355,1,-0.339928019,1.002716202,1.252762968
0,1728355,4,0.429720326,-0.906369191,2.197224577
0,1728355,2,0.583649995,-0.102660287,2.564949357
0,1728355,6,-1.109576364,0.128067415,2.197224577
0,1728355,5,1.449504382,-1.313614607,2.833213344
0,1728355,3,-1.01337032,1.191860468,0.405465108
1,1728359,2,0.847330867,0.351084924,2.079441542
0,1728359,5,-0.460505906,1.070059981,1.704748092
0,1728359,1,0.792070158,-1.181404208,2.079441542
0,1728359,6,1.013112993,-0.928145493,2.397895273
0,1728359,3,-1.013112993,1.130837788,0.741937345
0,1728359,4,-1.178895119,-0.442432992,1.252762968
1,1728581,6,-0.264450372,-0.714297968,1.178654996
0,1728581,3,-1.1650111,0.288324164,1.504077397
0,1728581,1,0.507458823,1.727747921,1.945910149
0,1728581,2,-0.007147307,-1.065900349,1.945910149
0,1728581,4,-0.736172658,0.240931436,1.386294361
0,1728581,5,1.665322615,-0.476805203,1.609437912
1,1728584,1,0.877532489,0.532198894,2.564949357
0,1728584,5,-0.317809064,0.144174001,1.32175584
0,1728584,3,-0.147045985,1.065018717,0.867100488
0,1728584,6,-0.887019327,-0.74081706,1.704748092
0,1728584,2,1.503663779,0.620500101,2.397895273
0,1728584,4,-1.029321893,-1.621074654,1.465567542
1,1728587,1,0.09394746,1.111571522,2.079441542
0,1728587,2,-0.140921191,0.809625585,2.079441542
0,1728587,5,-0.657632223,0.041025602,1.504077397
0,1728587,3,1.456185637,-1.555025351,2.397895273
0,1728587,4,-1.409211907,-0.754154479,1.609437912
0,1728587,6,0.657632223,0.346957121,0.693147181
1,1728589,3,1.868300235,1.167948726,2.197224577
1,1728589,4,-0.884984322,-1.044002839,1.609437912
0,1728589,2,-0.622766745,0.935209501,0.867100488
0,1728589,5,-0.557212351,-1.231800718,1.609437912
0,1728589,1,0.032777197,-0.177401455,2.197224577
0,1728589,6,0.163885986,0.350046785,1.386294361
1,1728324,6,0.884688675,1.244662021,1.252762968
0,1728324,5,0.053850615,-1.394317623,2.564949357
0,1728324,3,-0.915460455,-0.325751358,2.397895273
0,1728324,4,1.207792366,1.095488183,1.386294361
0,1728324,1,-1.377037156,-0.245868371,0.966983846
0,1728324,2,0.146165955,-0.374212852,1.609437912
